N,J,K,seed,transient_time,converged,window_size,threshold
100,0.02,-0.78,1,50,True,50,0.01
100,0.02,-0.78,2,91,True,50,0.01
100,0.02,-0.79,0,84,True,50,0.01
100,0.02,-0.79,1,50,True,50,0.01
100,0.02,-0.79,2,90,True,50,0.01
100,0.02,-0.8,0,83,True,50,0.01
100,0.02,-0.8,1,50,True,50,0.01
100,0.02,-0.8,2,90,True,50,0.01
100,0.02,0.010000000000000009,0,50,True,50,0.01
100,0.02,0.010000000000000009,1,50,True,50,0.01
100,0.02,0.010000000000000009,2,50,True,50,0.01
100,0.02,0.020000000000000018,0,50,True,50,0.01
100,0.02,0.020000000000000018,1,50,True,50,0.01
100,0.02,0.020000000000000018,2,50,True,50,0.01
100,0.02,0.030000000000000027,0,50,True,50,0.01
100,0.02,0.030000000000000027,1,50,True,50,0.01
100,0.02,0.030000000000000027,2,621,True,50,0.01
100,0.02,0.039999999999999925,0,50,True,50,0.01
100,0.02,0.039999999999999925,1,50,True,50,0.01
100,0.02,0.039999999999999925,2,499,True,50,0.01
100,0.02,0.04999999999999993,0,50,True,50,0.01
100,0.02,0.04999999999999993,1,50,True,50,0.01
100,0.02,0.04999999999999993,2,419,True,50,0.01
100,0.02,0.05999999999999994,0,50,True,50,0.01
100,0.02,0.05999999999999994,1,50,True,50,0.01
100,0.02,0.05999999999999994,2,363,True,50,0.01
100,0.02,0.06999999999999995,0,50,True,50,0.01
100,0.02,0.06999999999999995,1,50,True,50,0.01
100,0.02,0.06999999999999995,2,321,True,50,0.01
100,0.02,0.07999999999999996,0,50,True,50,0.01
100,0.02,0.07999999999999996,1,50,True,50,0.01
100,0.02,0.07999999999999996,2,289,True,50,0.01
100,0.02,0.08999999999999997,0,50,True,50,0.01
100,0.02,0.08999999999999997,1,50,True,50,0.01
100,0.02,0.08999999999999997,2,263,True,50,0.01
100,0.02,0.09999999999999998,0,50,True,50,0.01
100,0.02,0.09999999999999998,1,380,True,50,0.01
100,0.02,0.09999999999999998,2,243,True,50,0.01
100,0.02,0.0,0,50,True,50,0.01
100,0.02,0.0,1,50,True,50,0.01
100,0.02,0.0,2,50,True,50,0.01
100,0.02,0.10999999999999999,0,50,True,50,0.01
100,0.02,0.10999999999999999,1,350,True,50,0.01
100,0.02,0.10999999999999999,2,225,True,50,0.01
100,0.02,0.12,0,50,True,50,0.01
100,0.02,0.12,1,325,True,50,0.01
100,0.02,0.12,2,211,True,50,0.01
100,0.02,0.13,0,50,True,50,0.01
100,0.02,0.13,1,304,True,50,0.01
100,0.02,0.13,2,199,True,50,0.01
100,0.02,0.14,0,50,True,50,0.01
100,0.02,0.14,1,286,True,50,0.01
100,0.02,0.14,2,188,True,50,0.01
100,0.02,0.15000000000000002,0,198,True,50,0.01
100,0.02,0.15000000000000002,1,271,True,50,0.01
100,0.02,0.15000000000000002,2,179,True,50,0.01
100,0.02,0.15999999999999992,0,189,True,50,0.01
100,0.02,0.15999999999999992,1,257,True,50,0.01
100,0.02,0.15999999999999992,2,171,True,50,0.01
100,0.02,0.16999999999999993,0,180,True,50,0.01
100,0.02,0.16999999999999993,1,245,True,50,0.01
100,0.02,0.16999999999999993,2,164,True,50,0.01
100,0.02,0.17999999999999994,0,305,True,50,0.01
100,0.02,0.17999999999999994,1,234,True,50,0.01
100,0.02,0.17999999999999994,2,157,True,50,0.01
100,0.02,0.18999999999999995,0,303,True,50,0.01
100,0.02,0.18999999999999995,1,224,True,50,0.01
100,0.02,0.18999999999999995,2,151,True,50,0.01
100,0.02,0.2,0,292,True,50,0.01
100,0.02,0.2,1,215,True,50,0.01
100,0.02,0.2,2,146,True,50,0.01
100,0.03,-0.010000000000000009,0,50,True,50,0.01
100,0.03,-0.010000000000000009,1,50,True,50,0.01
100,0.03,-0.010000000000000009,2,50,True,50,0.01
100,0.03,-0.020000000000000018,0,50,True,50,0.01
100,0.03,-0.020000000000000018,1,50,True,50,0.01
100,0.03,-0.020000000000000018,2,50,True,50,0.01
100,0.03,-0.030000000000000027,0,50,True,50,0.01
100,0.03,-0.030000000000000027,1,50,True,50,0.01
100,0.03,-0.030000000000000027,2,50,True,50,0.01
100,0.03,-0.040000000000000036,0,50,True,50,0.01
100,0.03,-0.040000000000000036,1,50,True,50,0.01
100,0.03,-0.040000000000000036,2,98,True,50,0.01
100,0.03,-0.050000000000000044,0,50,True,50,0.01
100,0.03,-0.050000000000000044,1,50,True,50,0.01
100,0.03,-0.050000000000000044,2,117,True,50,0.01
100,0.03,-0.06000000000000005,0,50,True,50,0.01
100,0.03,-0.06000000000000005,1,50,True,50,0.01
100,0.03,-0.06000000000000005,2,123,True,50,0.01
100,0.03,-0.07000000000000006,0,50,True,50,0.01
100,0.03,-0.07000000000000006,1,50,True,50,0.01
100,0.03,-0.07000000000000006,2,124,True,50,0.01
100,0.03,-0.08000000000000007,0,50,True,50,0.01
100,0.03,-0.08000000000000007,1,50,True,50,0.01
100,0.03,-0.08000000000000007,2,122,True,50,0.01
100,0.03,-0.09000000000000008,0,50,True,50,0.01
100,0.03,-0.09000000000000008,1,50,True,50,0.01
100,0.03,-0.09000000000000008,2,120,True,50,0.01
100,0.03,-0.09999999999999998,0,50,True,50,0.01
100,0.03,-0.09999999999999998,1,50,True,50,0.01
100,0.03,-0.09999999999999998,2,117,True,50,0.01
100,0.03,-0.10999999999999999,0,50,True,50,0.01
100,0.03,-0.10999999999999999,1,50,True,50,0.01
100,0.03,-0.10999999999999999,2,114,True,50,0.01
100,0.03,-0.12,0,50,True,50,0.01
100,0.03,-0.12,1,50,True,50,0.01
100,0.03,-0.12,2,111,True,50,0.01
100,0.03,-0.13,0,57,True,50,0.01
100,0.03,-0.13,1,50,True,50,0.01
100,0.03,-0.13,2,108,True,50,0.01
100,0.03,-0.14,0,61,True,50,0.01
100,0.03,-0.14,1,50,True,50,0.01
100,0.03,-0.14,2,105,True,50,0.01
100,0.03,-0.15000000000000002,0,64,True,50,0.01
100,0.03,-0.15000000000000002,1,50,True,50,0.01
100,0.03,-0.15000000000000002,2,102,True,50,0.01
100,0.03,-0.16000000000000003,0,67,True,50,0.01
100,0.03,-0.16000000000000003,1,50,True,50,0.01
100,0.03,-0.16000000000000003,2,100,True,50,0.01
100,0.03,-0.17000000000000004,0,70,True,50,0.01
100,0.03,-0.17000000000000004,1,50,True,50,0.01
100,0.03,-0.17000000000000004,2,106,True,50,0.01
100,0.03,-0.18000000000000005,0,73,True,50,0.01
100,0.03,-0.18000000000000005,1,50,True,50,0.01
100,0.03,-0.18000000000000005,2,111,True,50,0.01
100,0.03,-0.19000000000000006,0,76,True,50,0.01
100,0.03,-0.19000000000000006,1,50,True,50,0.01
100,0.03,-0.19000000000000006,2,114,True,50,0.01
100,0.03,-0.20000000000000007,0,78,True,50,0.01
100,0.03,-0.20000000000000007,1,50,True,50,0.01
100,0.03,-0.20000000000000007,2,116,True,50,0.01
100,0.03,-0.21000000000000008,0,80,True,50,0.01
100,0.03,-0.21000000000000008,1,50,True,50,0.01
100,0.03,-0.21000000000000008,2,118,True,50,0.01
100,0.03,-0.22000000000000008,0,81,True,50,0.01
100,0.03,-0.22000000000000008,1,50,True,50,0.01
100,0.03,-0.22000000000000008,2,119,True,50,0.01
100,0.03,-0.22999999999999998,0,83,True,50,0.01
100,0.03,-0.22999999999999998,1,50,True,50,0.01
100,0.03,-0.22999999999999998,2,120,True,50,0.01
100,0.03,-0.24,0,84,True,50,0.01
100,0.03,-0.24,1,50,True,50,0.01
100,0.03,-0.24,2,120,True,50,0.01
100,0.03,-0.25,0,86,True,50,0.01
100,0.03,-0.25,1,50,True,50,0.01
100,0.03,-0.25,2,120,True,50,0.01
100,0.03,-0.26,0,87,True,50,0.01
100,0.03,-0.26,1,50,True,50,0.01
100,0.03,-0.26,2,120,True,50,0.01
100,0.03,-0.27,0,88,True,50,0.01
100,0.03,-0.27,1,50,True,50,0.01
100,0.03,-0.27,2,120,True,50,0.01
100,0.03,-0.28,0,89,True,50,0.01
100,0.03,-0.28,1,50,True,50,0.01
100,0.03,-0.28,2,120,True,50,0.01
100,0.03,-0.29000000000000004,0,89,True,50,0.01
100,0.03,-0.29000000000000004,1,50,True,50,0.01
100,0.03,-0.29000000000000004,2,120,True,50,0.01
100,0.03,-0.30000000000000004,0,90,True,50,0.01
100,0.03,-0.30000000000000004,1,50,True,50,0.01
100,0.03,-0.30000000000000004,2,119,True,50,0.01
100,0.03,-0.31000000000000005,0,91,True,50,0.01
100,0.03,-0.31000000000000005,1,50,True,50,0.01
100,0.03,-0.31000000000000005,2,119,True,50,0.01
100,0.03,-0.32000000000000006,0,91,True,50,0.01
100,0.03,-0.32000000000000006,1,50,True,50,0.01
100,0.03,-0.32000000000000006,2,118,True,50,0.01
100,0.03,-0.33,0,92,True,50,0.01
100,0.03,-0.33,1,50,True,50,0.01
100,0.03,-0.33,2,118,True,50,0.01
100,0.03,-0.34,0,92,True,50,0.01
100,0.03,-0.34,1,50,True,50,0.01
100,0.03,-0.34,2,117,True,50,0.01
100,0.03,-0.35000000000000003,0,92,True,50,0.01
100,0.03,-0.35000000000000003,1,50,True,50,0.01
100,0.03,-0.35000000000000003,2,116,True,50,0.01
100,0.03,-0.36000000000000004,0,93,True,50,0.01
100,0.03,-0.36000000000000004,1,50,True,50,0.01
100,0.03,-0.36000000000000004,2,116,True,50,0.01
100,0.03,-0.37000000000000005,0,93,True,50,0.01
100,0.03,-0.37000000000000005,1,50,True,50,0.01
100,0.03,-0.37000000000000005,2,115,True,50,0.01
100,0.03,-0.38000000000000006,0,93,True,50,0.01
100,0.03,-0.38000000000000006,1,50,True,50,0.01
100,0.03,-0.38000000000000006,2,114,True,50,0.01
100,0.03,-0.39,0,93,True,50,0.01
100,0.03,-0.39,1,50,True,50,0.01
100,0.03,-0.39,2,114,True,50,0.01
100,0.03,-0.41000000000000003,0,93,True,50,0.01
100,0.03,-0.41000000000000003,1,50,True,50,0.01
100,0.03,-0.41000000000000003,2,112,True,50,0.01
100,0.03,-0.42000000000000004,0,93,True,50,0.01
100,0.03,-0.42000000000000004,1,50,True,50,0.01
100,0.03,-0.42000000000000004,2,112,True,50,0.01
100,0.03,-0.43000000000000005,0,93,True,50,0.01
100,0.03,-0.43000000000000005,1,50,True,50,0.01
100,0.03,-0.43000000000000005,2,111,True,50,0.01
100,0.03,-0.44000000000000006,0,93,True,50,0.01
100,0.03,-0.44000000000000006,1,50,True,50,0.01
100,0.03,-0.44000000000000006,2,110,True,50,0.01
100,0.03,-0.45,0,93,True,50,0.01
100,0.03,-0.45,1,50,True,50,0.01
100,0.03,-0.45,2,110,True,50,0.01
100,0.03,-0.46,0,93,True,50,0.01
100,0.03,-0.46,1,50,True,50,0.01
100,0.03,-0.46,2,109,True,50,0.01
100,0.03,-0.47000000000000003,0,92,True,50,0.01
100,0.03,-0.47000000000000003,1,50,True,50,0.01
100,0.03,-0.47000000000000003,2,108,True,50,0.01
100,0.03,-0.48000000000000004,0,92,True,50,0.01
100,0.03,-0.48000000000000004,1,50,True,50,0.01
100,0.03,-0.48000000000000004,2,108,True,50,0.01
100,0.03,-0.49000000000000005,0,92,True,50,0.01
100,0.03,-0.49000000000000005,1,50,True,50,0.01
100,0.03,-0.49000000000000005,2,107,True,50,0.01
100,0.03,-0.4,0,93,True,50,0.01
100,0.03,-0.4,1,50,True,50,0.01
100,0.03,-0.4,2,113,True,50,0.01
100,0.03,-0.51,0,92,True,50,0.01
100,0.03,-0.51,1,50,True,50,0.01
100,0.03,-0.51,2,106,True,50,0.01
100,0.03,-0.52,0,91,True,50,0.01
100,0.03,-0.52,1,50,True,50,0.01
100,0.03,-0.52,2,105,True,50,0.01
100,0.03,-0.53,0,91,True,50,0.01
100,0.03,-0.53,1,50,True,50,0.01
100,0.03,-0.53,2,104,True,50,0.01
100,0.03,-0.54,0,91,True,50,0.01
100,0.03,-0.54,1,50,True,50,0.01
100,0.03,-0.54,2,104,True,50,0.01
100,0.03,-0.55,0,91,True,50,0.01
100,0.03,-0.55,1,50,True,50,0.01
100,0.03,-0.55,2,103,True,50,0.01
100,0.03,-0.56,0,90,True,50,0.01
100,0.03,-0.56,1,50,True,50,0.01
100,0.03,-0.56,2,103,True,50,0.01
100,0.03,-0.5700000000000001,0,90,True,50,0.01
100,0.03,-0.5700000000000001,1,50,True,50,0.01
100,0.03,-0.5700000000000001,2,102,True,50,0.01
100,0.03,-0.5800000000000001,0,90,True,50,0.01
100,0.03,-0.5800000000000001,1,50,True,50,0.01
100,0.03,-0.5800000000000001,2,101,True,50,0.01
100,0.03,-0.5900000000000001,0,90,True,50,0.01
100,0.03,-0.5900000000000001,1,50,True,50,0.01
100,0.03,-0.5900000000000001,2,101,True,50,0.01
100,0.03,-0.5,0,92,True,50,0.01
100,0.03,-0.5,1,50,True,50,0.01
100,0.03,-0.5,2,106,True,50,0.01
100,0.03,-0.6000000000000001,0,89,True,50,0.01
100,0.03,-0.6000000000000001,1,50,True,50,0.01
100,0.03,-0.6000000000000001,2,100,True,50,0.01
100,0.03,-0.6100000000000001,0,89,True,50,0.01
100,0.03,-0.6100000000000001,1,50,True,50,0.01
100,0.03,-0.6100000000000001,2,100,True,50,0.01
100,0.03,-0.6200000000000001,0,89,True,50,0.01
100,0.03,-0.6200000000000001,1,50,True,50,0.01
100,0.03,-0.6200000000000001,2,99,True,50,0.01
100,0.03,-0.63,0,89,True,50,0.01
100,0.03,-0.63,1,50,True,50,0.01
100,0.03,-0.63,2,99,True,50,0.01
100,0.03,-0.64,0,88,True,50,0.01
100,0.03,-0.64,1,50,True,50,0.01
100,0.03,-0.64,2,98,True,50,0.01
100,0.03,-0.65,0,88,True,50,0.01
100,0.03,-0.65,1,50,True,50,0.01
100,0.03,-0.65,2,98,True,50,0.01
100,0.03,-0.66,0,88,True,50,0.01
100,0.03,-0.66,1,50,True,50,0.01
100,0.03,-0.66,2,97,True,50,0.01
100,0.03,-0.67,0,87,True,50,0.01
100,0.03,-0.67,1,50,True,50,0.01
100,0.03,-0.67,2,96,True,50,0.01
100,0.03,-0.68,0,87,True,50,0.01
100,0.03,-0.68,1,50,True,50,0.01
100,0.03,-0.68,2,96,True,50,0.01
100,0.03,-0.6900000000000001,0,87,True,50,0.01
100,0.03,-0.6900000000000001,1,50,True,50,0.01
100,0.03,-0.6900000000000001,2,95,True,50,0.01
100,0.03,-0.7000000000000001,0,87,True,50,0.01
100,0.03,-0.7000000000000001,1,50,True,50,0.01
100,0.03,-0.7000000000000001,2,95,True,50,0.01
100,0.03,-0.7100000000000001,0,86,True,50,0.01
100,0.03,-0.7100000000000001,1,50,True,50,0.01
100,0.03,-0.7100000000000001,2,94,True,50,0.01
100,0.03,-0.7200000000000001,0,86,True,50,0.01
100,0.03,-0.7200000000000001,1,50,True,50,0.01
100,0.03,-0.7200000000000001,2,94,True,50,0.01
100,0.03,-0.73,0,86,True,50,0.01
100,0.03,-0.73,1,50,True,50,0.01
100,0.03,-0.73,2,94,True,50,0.01
100,0.03,-0.74,0,85,True,50,0.01
100,0.03,-0.74,1,50,True,50,0.01
100,0.03,-0.74,2,93,True,50,0.01
100,0.03,-0.75,0,85,True,50,0.01
100,0.03,-0.75,1,50,True,50,0.01
100,0.03,-0.75,2,93,True,50,0.01
100,0.03,-0.76,0,84,True,50,0.01
100,0.03,-0.76,1,50,True,50,0.01
100,0.03,-0.76,2,92,True,50,0.01
100,0.03,-0.77,0,84,True,50,0.01
100,0.03,-0.77,1,50,True,50,0.01
100,0.03,-0.77,2,92,True,50,0.01
100,0.03,-0.78,0,84,True,50,0.01
100,0.03,-0.78,1,50,True,50,0.01
100,0.03,-0.78,2,91,True,50,0.01
100,0.03,-0.79,0,83,True,50,0.01
100,0.03,-0.79,1,50,True,50,0.01
100,0.03,-0.79,2,91,True,50,0.01
100,0.03,-0.8,0,83,True,50,0.01
100,0.03,-0.8,1,50,True,50,0.01
100,0.03,-0.8,2,90,True,50,0.01
100,0.03,0.010000000000000009,0,50,True,50,0.01
100,0.03,0.010000000000000009,1,50,True,50,0.01
100,0.03,0.010000000000000009,2,50,True,50,0.01
100,0.03,0.020000000000000018,0,50,True,50,0.01
100,0.03,0.020000000000000018,1,50,True,50,0.01
100,0.03,0.020000000000000018,2,50,True,50,0.01
100,0.03,0.030000000000000027,0,50,True,50,0.01
100,0.03,0.030000000000000027,1,50,True,50,0.01
100,0.03,0.030000000000000027,2,621,True,50,0.01
100,0.03,0.039999999999999925,0,50,True,50,0.01
100,0.03,0.039999999999999925,1,50,True,50,0.01
100,0.03,0.039999999999999925,2,500,True,50,0.01
100,0.03,0.04999999999999993,0,50,True,50,0.01
100,0.03,0.04999999999999993,1,50,True,50,0.01
100,0.03,0.04999999999999993,2,419,True,50,0.01
100,0.03,0.05999999999999994,0,50,True,50,0.01
100,0.03,0.05999999999999994,1,50,True,50,0.01
100,0.03,0.05999999999999994,2,363,True,50,0.01
100,0.03,0.06999999999999995,0,50,True,50,0.01
100,0.03,0.06999999999999995,1,50,True,50,0.01
100,0.03,0.06999999999999995,2,321,True,50,0.01
100,0.03,0.07999999999999996,0,50,True,50,0.01
100,0.03,0.07999999999999996,1,50,True,50,0.01
100,0.03,0.07999999999999996,2,289,True,50,0.01
100,0.03,0.08999999999999997,0,50,True,50,0.01
100,0.03,0.08999999999999997,1,50,True,50,0.01
100,0.03,0.08999999999999997,2,263,True,50,0.01
100,0.03,0.09999999999999998,0,50,True,50,0.01
100,0.03,0.09999999999999998,1,380,True,50,0.01
100,0.03,0.09999999999999998,2,243,True,50,0.01
100,0.03,0.0,0,50,True,50,0.01
100,0.03,0.0,1,50,True,50,0.01
100,0.03,0.0,2,50,True,50,0.01
100,0.03,0.10999999999999999,0,50,True,50,0.01
100,0.03,0.10999999999999999,1,350,True,50,0.01
100,0.03,0.10999999999999999,2,226,True,50,0.01
100,0.03,0.12,0,50,True,50,0.01
100,0.03,0.12,1,325,True,50,0.01
100,0.03,0.12,2,211,True,50,0.01
100,0.03,0.13,0,50,True,50,0.01
100,0.03,0.13,1,304,True,50,0.01
100,0.03,0.13,2,199,True,50,0.01
100,0.03,0.14,0,50,True,50,0.01
100,0.03,0.14,1,286,True,50,0.01
100,0.03,0.14,2,188,True,50,0.01
100,0.03,0.15000000000000002,0,198,True,50,0.01
100,0.03,0.15000000000000002,1,271,True,50,0.01
100,0.03,0.15000000000000002,2,179,True,50,0.01
100,0.03,0.15999999999999992,0,189,True,50,0.01
100,0.03,0.15999999999999992,1,257,True,50,0.01
100,0.03,0.15999999999999992,2,171,True,50,0.01
100,0.03,0.16999999999999993,0,180,True,50,0.01
100,0.03,0.16999999999999993,1,245,True,50,0.01
100,0.03,0.16999999999999993,2,164,True,50,0.01
100,0.03,0.17999999999999994,0,315,True,50,0.01
100,0.03,0.17999999999999994,1,234,True,50,0.01
100,0.03,0.17999999999999994,2,157,True,50,0.01
100,0.03,0.18999999999999995,0,308,True,50,0.01
100,0.03,0.18999999999999995,1,224,True,50,0.01
100,0.03,0.18999999999999995,2,152,True,50,0.01
100,0.03,0.2,0,287,True,50,0.01
100,0.03,0.2,1,215,True,50,0.01
100,0.03,0.2,2,146,True,50,0.01
100,0.04,-0.010000000000000009,0,50,True,50,0.01
100,0.04,-0.010000000000000009,1,50,True,50,0.01
100,0.04,-0.010000000000000009,2,50,True,50,0.01
100,0.04,-0.020000000000000018,0,50,True,50,0.01
100,0.04,-0.020000000000000018,1,50,True,50,0.01
100,0.04,-0.020000000000000018,2,50,True,50,0.01
100,0.04,-0.030000000000000027,0,50,True,50,0.01
100,0.04,-0.030000000000000027,1,50,True,50,0.01
100,0.04,-0.030000000000000027,2,50,True,50,0.01
100,0.04,-0.040000000000000036,0,50,True,50,0.01
100,0.04,-0.040000000000000036,1,50,True,50,0.01
100,0.04,-0.040000000000000036,2,99,True,50,0.01
100,0.04,-0.050000000000000044,0,50,True,50,0.01
100,0.04,-0.050000000000000044,1,50,True,50,0.01
100,0.04,-0.050000000000000044,2,117,True,50,0.01
100,0.04,-0.06000000000000005,0,50,True,50,0.01
100,0.04,-0.06000000000000005,1,50,True,50,0.01
100,0.04,-0.06000000000000005,2,123,True,50,0.01
100,0.04,-0.07000000000000006,0,50,True,50,0.01
100,0.04,-0.07000000000000006,1,50,True,50,0.01
100,0.04,-0.07000000000000006,2,124,True,50,0.01
100,0.04,-0.08000000000000007,0,50,True,50,0.01
100,0.04,-0.08000000000000007,1,50,True,50,0.01
100,0.04,-0.08000000000000007,2,123,True,50,0.01
100,0.04,-0.09000000000000008,0,50,True,50,0.01
100,0.04,-0.09000000000000008,1,50,True,50,0.01
100,0.04,-0.09000000000000008,2,120,True,50,0.01
100,0.04,-0.09999999999999998,0,50,True,50,0.01
100,0.04,-0.09999999999999998,1,50,True,50,0.01
100,0.04,-0.09999999999999998,2,117,True,50,0.01
100,0.04,-0.10999999999999999,0,50,True,50,0.01
100,0.04,-0.10999999999999999,1,50,True,50,0.01
100,0.04,-0.10999999999999999,2,114,True,50,0.01
100,0.04,-0.12,0,50,True,50,0.01
100,0.04,-0.12,1,50,True,50,0.01
100,0.04,-0.12,2,110,True,50,0.01
100,0.04,-0.13,0,56,True,50,0.01
100,0.04,-0.13,1,50,True,50,0.01
100,0.04,-0.13,2,107,True,50,0.01
100,0.04,-0.14,0,61,True,50,0.01
100,0.04,-0.14,1,50,True,50,0.01
100,0.04,-0.14,2,104,True,50,0.01
100,0.04,-0.15000000000000002,0,65,True,50,0.01
100,0.04,-0.15000000000000002,1,50,True,50,0.01
100,0.04,-0.15000000000000002,2,102,True,50,0.01
100,0.04,-0.16000000000000003,0,68,True,50,0.01
100,0.04,-0.16000000000000003,1,50,True,50,0.01
100,0.04,-0.16000000000000003,2,106,True,50,0.01
100,0.04,-0.17000000000000004,0,71,True,50,0.01
100,0.04,-0.17000000000000004,1,50,True,50,0.01
100,0.04,-0.17000000000000004,2,115,True,50,0.01
100,0.04,-0.18000000000000005,0,73,True,50,0.01
100,0.04,-0.18000000000000005,1,50,True,50,0.01
100,0.04,-0.18000000000000005,2,120,True,50,0.01
100,0.04,-0.19000000000000006,0,76,True,50,0.01
100,0.04,-0.19000000000000006,1,50,True,50,0.01
100,0.04,-0.19000000000000006,2,123,True,50,0.01
100,0.04,-0.20000000000000007,0,78,True,50,0.01
100,0.04,-0.20000000000000007,1,50,True,50,0.01
100,0.04,-0.20000000000000007,2,125,True,50,0.01
100,0.04,-0.21000000000000008,0,80,True,50,0.01
100,0.04,-0.21000000000000008,1,50,True,50,0.01
100,0.04,-0.21000000000000008,2,126,True,50,0.01
100,0.04,-0.22000000000000008,0,82,True,50,0.01
100,0.04,-0.22000000000000008,1,50,True,50,0.01
100,0.04,-0.22000000000000008,2,127,True,50,0.01
100,0.04,-0.22999999999999998,0,83,True,50,0.01
100,0.04,-0.22999999999999998,1,50,True,50,0.01
100,0.04,-0.22999999999999998,2,128,True,50,0.01
100,0.04,-0.24,0,85,True,50,0.01
100,0.04,-0.24,1,50,True,50,0.01
100,0.04,-0.24,2,128,True,50,0.01
100,0.04,-0.25,0,86,True,50,0.01
100,0.04,-0.25,1,50,True,50,0.01
100,0.04,-0.25,2,127,True,50,0.01
100,0.04,-0.26,0,87,True,50,0.01
100,0.04,-0.26,1,50,True,50,0.01
100,0.04,-0.26,2,127,True,50,0.01
100,0.04,-0.27,0,88,True,50,0.01
100,0.04,-0.27,1,50,True,50,0.01
100,0.04,-0.27,2,126,True,50,0.01
100,0.04,-0.28,0,89,True,50,0.01
100,0.04,-0.28,1,50,True,50,0.01
100,0.04,-0.28,2,126,True,50,0.01
100,0.04,-0.29000000000000004,0,90,True,50,0.01
100,0.04,-0.29000000000000004,1,50,True,50,0.01
100,0.04,-0.29000000000000004,2,125,True,50,0.01
100,0.04,-0.30000000000000004,0,90,True,50,0.01
100,0.04,-0.30000000000000004,1,50,True,50,0.01
100,0.04,-0.30000000000000004,2,124,True,50,0.01
100,0.04,-0.31000000000000005,0,91,True,50,0.01
100,0.04,-0.31000000000000005,1,50,True,50,0.01
100,0.04,-0.31000000000000005,2,123,True,50,0.01
100,0.04,-0.32000000000000006,0,91,True,50,0.01
100,0.04,-0.32000000000000006,1,50,True,50,0.01
100,0.04,-0.32000000000000006,2,123,True,50,0.01
100,0.04,-0.33,0,92,True,50,0.01
100,0.04,-0.33,1,50,True,50,0.01
100,0.04,-0.33,2,122,True,50,0.01
100,0.04,-0.34,0,92,True,50,0.01
100,0.04,-0.34,1,50,True,50,0.01
100,0.04,-0.34,2,121,True,50,0.01
100,0.04,-0.35000000000000003,0,92,True,50,0.01
100,0.04,-0.35000000000000003,1,50,True,50,0.01
100,0.04,-0.35000000000000003,2,120,True,50,0.01
100,0.04,-0.36000000000000004,0,93,True,50,0.01
100,0.04,-0.36000000000000004,1,50,True,50,0.01
100,0.04,-0.36000000000000004,2,119,True,50,0.01
100,0.04,-0.37000000000000005,0,93,True,50,0.01
100,0.04,-0.37000000000000005,1,50,True,50,0.01
100,0.04,-0.37000000000000005,2,118,True,50,0.01
100,0.04,-0.38000000000000006,0,93,True,50,0.01
100,0.04,-0.38000000000000006,1,50,True,50,0.01
100,0.04,-0.38000000000000006,2,117,True,50,0.01
100,0.04,-0.39,0,93,True,50,0.01
100,0.04,-0.39,1,50,True,50,0.01
100,0.04,-0.39,2,116,True,50,0.01
100,0.04,-0.41000000000000003,0,93,True,50,0.01
100,0.04,-0.41000000000000003,1,50,True,50,0.01
100,0.04,-0.41000000000000003,2,115,True,50,0.01
100,0.04,-0.42000000000000004,0,93,True,50,0.01
100,0.04,-0.42000000000000004,1,50,True,50,0.01
100,0.04,-0.42000000000000004,2,114,True,50,0.01
100,0.04,-0.43000000000000005,0,93,True,50,0.01
100,0.04,-0.43000000000000005,1,50,True,50,0.01
100,0.04,-0.43000000000000005,2,113,True,50,0.01
100,0.04,-0.44000000000000006,0,93,True,50,0.01
100,0.04,-0.44000000000000006,1,50,True,50,0.01
100,0.04,-0.44000000000000006,2,112,True,50,0.01
100,0.04,-0.45,0,93,True,50,0.01
100,0.04,-0.45,1,50,True,50,0.01
100,0.04,-0.45,2,111,True,50,0.01
100,0.04,-0.46,0,93,True,50,0.01
100,0.04,-0.46,1,50,True,50,0.01
100,0.04,-0.46,2,110,True,50,0.01
100,0.04,-0.47000000000000003,0,92,True,50,0.01
100,0.04,-0.47000000000000003,1,50,True,50,0.01
100,0.04,-0.47000000000000003,2,110,True,50,0.01
100,0.04,-0.48000000000000004,0,92,True,50,0.01
100,0.04,-0.48000000000000004,1,50,True,50,0.01
100,0.04,-0.48000000000000004,2,109,True,50,0.01
100,0.04,-0.49000000000000005,0,92,True,50,0.01
100,0.04,-0.49000000000000005,1,50,True,50,0.01
100,0.04,-0.49000000000000005,2,108,True,50,0.01
100,0.04,-0.4,0,93,True,50,0.01
100,0.04,-0.4,1,50,True,50,0.01
100,0.04,-0.4,2,115,True,50,0.01
100,0.04,-0.51,0,92,True,50,0.01
100,0.04,-0.51,1,50,True,50,0.01
100,0.04,-0.51,2,107,True,50,0.01
100,0.04,-0.52,0,91,True,50,0.01
100,0.04,-0.52,1,50,True,50,0.01
100,0.04,-0.52,2,106,True,50,0.01
